# Phi	Z	lower	upper	k	lower	upper	var_S	like/unlike	lower	upper
5.417117117117116187e-01	1.655219809010167964e+01	1.655198502148526174e+01	1.655241306908599341e+01	2.192527370460453304e-02	2.191687044247469726e-02	2.193378094151250332e-02	6.377640905528665852e-07	1.086928109378947571e+00	1.086861631386331295e+00	1.086997222744484404e+00
5.423423423423423539e-01	1.662936862143642713e+01	1.662915165617657820e+01	1.662958724247527087e+01	2.175133860812522232e-02	2.174373330825500605e-02	2.175920884690387899e-02	6.371964364172930086e-07	1.086881332537069200e+00	1.086815199244962171e+00	1.086950654349440715e+00
5.429729729729729781e-01	1.670653899065215953e+01	1.670629236143639318e+01	1.670678934656751125e+01	2.157739429412204937e-02	2.156779093639388245e-02	2.158717791595772192e-02	6.382744750522232251e-07	1.086834566505741284e+00	1.086765057516166033e+00	1.086906558141600865e+00
5.436036036036036023e-01	1.678486326488062375e+01	1.678463133690178211e+01	1.678509845602722450e+01	2.140676605543055666e-02	2.139870441386760788e-02	2.141498615530964753e-02	6.504257027302692516e-07	1.086785735411206044e+00	1.086717780847303416e+00	1.086855785465203006e+00
5.442342342342342265e-01	1.686337457288786368e+01	1.686313973564369206e+01	1.686361191940482840e+01	2.123658201686409036e-02	2.122868238006547087e-02	2.124472253231921362e-02	6.497740857711163715e-07	1.086736459489068274e+00	1.086667698672427740e+00	1.086807705407085045e+00
5.448648648648648507e-01	1.694197509781546529e+01	1.694171324043174209e+01	1.694223823971410425e+01	2.106650060395574495e-02	2.105685090455089101e-02	2.107617064793158509e-02	6.644188703121801273e-07	1.086686425514460153e+00	1.086614061471188553e+00	1.086761190281341660e+00
5.454954954954954749e-01	1.702186756972209380e+01	1.702162406020763541e+01	1.702211665044908528e+01	2.089885358174359969e-02	2.089100677612516430e-02	2.090688125551141974e-02	6.628072220039987087e-07	1.086626759006915632e+00	1.086555759703651924e+00	1.086699839844931015e+00
5.461261261261260991e-01	1.710176015267852989e+01	1.710149931396230016e+01	1.710202219921378131e+01	2.073120377199537054e-02	2.072256820551476170e-02	2.074010211666021952e-02	6.630834802540421777e-07	1.086567104125906846e+00	1.086494780381862313e+00	1.086642305202254466e+00
5.467567567567567233e-01	1.718207090242939117e+01	1.718178787937262442e+01	1.718235563410807742e+01	2.056480527934716196e-02	2.055515652162825946e-02	2.057460983546424357e-02	6.782131880007423251e-07	1.086508488069489520e+00	1.086433458911996164e+00	1.086585536056190682e+00
5.473873873873873475e-01	1.726335644204574749e+01	1.726307332482229029e+01	1.726363786187216220e+01	2.040146099766973128e-02	2.039358215847533046e-02	2.040972701179937301e-02	6.782146441619415765e-07	1.086453087275352836e+00	1.086378061453613375e+00	1.086529225056555248e+00
5.480180180180179716e-01	1.734464178283614189e+01	1.734433114528991382e+01	1.734494680013370882e+01	2.023810889791980913e-02	2.022949304057859027e-02	2.024716541661134364e-02	6.800066067295607891e-07	1.086397674299795169e+00	1.086319851522240754e+00	1.086475914977553137e+00
5.486486486486485958e-01	1.742670261906266660e+01	1.742638215114179445e+01	1.742701732610893472e+01	2.007624483772421642e-02	2.006752914514206912e-02	2.008510104172129065e-02	6.973579602545267870e-07	1.086325474730419849e+00	1.086246467671193594e+00	1.086404886964710492e+00
5.492792792792792200e-01	1.750936744711168203e+01	1.750904642236466913e+01	1.750968934085836182e+01	1.991534016210946487e-02	1.990700456357421058e-02	1.992371156151152498e-02	7.018117376220409955e-07	1.086239635063628306e+00	1.086160095445724449e+00	1.086318111360701666e+00
5.499099099099098442e-01	1.759203212209227019e+01	1.759168157942923827e+01	1.759237985447439456e+01	1.975442898201458172e-02	1.974431762874130636e-02	1.976473317527225465e-02	7.083888304387658163e-07	1.086153815643225107e+00	1.086071600540511328e+00	1.086235949928304745e+00
5.505405405405404684e-01	1.767592840825556877e+01	1.767556587558481951e+01	1.767628715427004593e+01	1.959239464413459891e-02	1.958330738561024631e-02	1.960171011198968277e-02	7.265609428283269044e-07	1.086074543478304344e+00	1.085992520446044107e+00	1.086155486806807069e+00
5.511711711711710926e-01	1.776003713430683817e+01	1.775965095989414522e+01	1.776042153408760171e+01	1.943025924562961221e-02	1.942099076865018772e-02	1.943977845787210612e-02	7.309918314685564788e-07	1.085996890157306938e+00	1.085913368785458744e+00	1.086080483865699886e+00
5.518018018018017168e-01	1.784441365823367320e+01	1.784399619757635236e+01	1.784482870798588650e+01	1.926956719006399366e-02	1.925891612381259305e-02	1.928042979749282695e-02	7.526264065350227191e-07	1.085918247287303684e+00	1.085830644177257165e+00	1.086005190545659138e+00
5.524324324324323410e-01	1.793005655110458108e+01	1.792962793018592293e+01	1.793048715374217039e+01	1.911617948880890358e-02	1.910682797042675962e-02	1.912593486649576124e-02	7.593381615866768517e-07	1.085832809680364885e+00	1.085744131165723436e+00	1.085920495581693901e+00
5.530630630630630762e-01	1.801569884533950727e+01	1.801523900777056753e+01	1.801615941149979960e+01	1.896278278678906887e-02	1.895219587781535667e-02	1.897378628232964867e-02	7.686604434719538619e-07	1.085747378973308086e+00	1.085655645208962961e+00	1.085840005592364044e+00
5.536936936936937004e-01	1.810202299866490350e+01	1.810153310161435058e+01	1.810250951594532154e+01	1.881237853348929553e-02	1.880102530814703812e-02	1.882406482775782555e-02	7.957900412865738487e-07	1.085658041358978698e+00	1.085563548423998714e+00	1.085752452176575344e+00
5.543243243243243246e-01	1.818897243490198790e+01	1.818843896559400619e+01	1.818949073967113605e+01	1.866460859109191767e-02	1.865302377518093108e-02	1.867714815463204434e-02	8.091140338258656887e-07	1.085565485162880206e+00	1.085469872591295681e+00	1.085661379274994065e+00
5.549549549549549488e-01	1.827592084001084061e+01	1.827533293764041744e+01	1.827648472414073311e+01	1.851684646842923984e-02	1.850309883210839168e-02	1.853212452522601597e-02	8.255213891686246250e-07	1.085472902717959265e+00	1.085371415528378902e+00	1.085573641329463657e+00
5.555855855855855729e-01	1.836419992662932188e+01	1.836355798124326810e+01	1.836481349304669308e+01	1.836609955439547429e-02	1.835217717038298973e-02	1.838144105969844941e-02	8.608324069392552531e-07	1.085372405040525123e+00	1.085268935939248447e+00	1.085476180625080556e+00
5.562162162162161971e-01	1.845263232385535090e+01	1.845191699995293177e+01	1.845331210081782913e+01	1.821509394088241876e-02	1.820004145172641682e-02	1.823190362674042761e-02	8.828781495599132204e-07	1.085271042575435940e+00	1.085162458512638262e+00	1.085378799879739953e+00
5.568468468468468213e-01	1.854151861523024536e+01	1.854072636349800973e+01	1.854227028922355913e+01	1.806536464757157665e-02	1.804853102480698593e-02	1.808447386038808044e-02	9.275972270582972750e-07	1.085167863621945727e+00	1.085054029378110796e+00	1.085281059298695894e+00
5.574774774774774455e-01	1.863147251213757372e+01	1.863059110163099419e+01	1.863229556352678884e+01	1.791854377747382002e-02	1.790033842010674628e-02	1.794062394380456851e-02	9.588634037774764619e-07	1.085060531689806984e+00	1.084943459677383926e+00	1.085176127719341244e+00
5.581081081081080697e-01	1.872142262221568032e+01	1.872043307207398755e+01	1.872232759691386050e+01	1.777179567982557773e-02	1.775051903039397139e-02	1.779803596764305273e-02	9.961488135158515536e-07	1.084953203640842911e+00	1.084830239598930657e+00	1.085073252681541645e+00
5.587387387387386939e-01	1.881244842686016128e+01	1.881132325524000493e+01	1.881346209110760981e+01	1.762759969668428739e-02	1.760385019160971495e-02	1.765812502835547096e-02	1.069056135147318592e-06	1.084836298283119671e+00	1.084708687001332272e+00	1.084961151300068094e+00
5.593693693693693181e-01	1.890387760171586606e+01	1.890260881721097519e+01	1.890501134020071206e+01	1.748455609210257389e-02	1.745772087238043821e-02	1.752035961177215995e-02	1.134525467566083821e-06	1.084715911426027635e+00	1.084583761648627132e+00	1.084846563554310306e+00
5.599999999999999423e-01	1.899558187740211679e+01	1.899413207011167870e+01	1.899686469295003732e+01	1.734201108572372765e-02	1.731159281597298774e-02	1.738367816125973783e-02	1.236190162909537850e-06	1.084593780578771982e+00	1.084454543208701605e+00	1.084731894974046318e+00
5.606306306306305665e-01	1.908854884841104038e+01	1.908687384961917033e+01	1.908999531134587357e+01	1.720071283408956125e-02	1.716661976173754212e-02	1.724809311084715691e-02	1.340038909555962026e-06	1.084463620654957161e+00	1.084319746923124272e+00	1.084605088640614889e+00
5.612612612612611906e-01	1.918150109086624866e+01	1.917959830447041725e+01	1.918313246550809126e+01	1.705971531658271104e-02	1.702120915773012652e-02	1.711340933133749173e-02	1.463429112134079152e-06	1.084333463023865241e+00	1.084182403677725892e+00	1.084482285994436523e+00
5.618918918918918148e-01	1.927547431086910734e+01	1.927325836297340445e+01	1.927732787729750541e+01	1.692013799257879522e-02	1.687653497957165502e-02	1.698141090963078970e-02	1.663586792175229510e-06	1.084207183249188411e+00	1.084048035760925677e+00	1.084366354358768936e+00
5.625225225225224390e-01	1.936996185775776880e+01	1.936740132601414288e+01	1.937204764819985314e+01	1.678146518319889244e-02	1.673215071033153784e-02	1.685168949350789383e-02	1.883943592717621163e-06	1.084083642990618657e+00	1.083913316537219895e+00	1.084254108698806673e+00
5.631531531531530632e-01	1.946469496144130318e+01	1.946174071333272337e+01	1.946706150141051239e+01	1.664344178523555207e-02	1.658731311404692405e-02	1.672349008486158362e-02	2.189228156449474861e-06	1.083958362453202318e+00	1.083774697953198141e+00	1.084140501437638626e+00
5.637837837837837984e-01	1.956076399207204020e+01	1.955729271719408402e+01	1.956348053686455657e+01	1.650644536964691184e-02	1.644362427302721585e-02	1.659598645786940219e-02	2.569407556691086352e-06	1.083825353702945637e+00	1.083628938565779132e+00	1.084020026139786319e+00
5.644144144144144226e-01	1.965678584164001208e+01	1.965278249165125146e+01	1.965988811739215691e+01	1.637006455274446146e-02	1.630005887712811588e-02	1.646994036369986078e-02	3.030670288205578554e-06	1.083693036928929265e+00	1.083481092396229251e+00	1.083903264457127591e+00
5.650450450450450468e-01	1.975392644226835870e+01	1.974924884646492984e+01	1.975750672067841762e+01	1.623360047244458079e-02	1.615807446549519591e-02	1.634029790761188164e-02	3.743588566268801948e-06	1.083560763785034187e+00	1.083330051000897409e+00	1.083792010754443647e+00
5.656756756756756710e-01	1.985150311383129207e+01	1.984601512599767759e+01	1.985564208731942060e+01	1.609358436291111888e-02	1.601635537637861526e-02	1.620031536004369957e-02	4.612789863658977532e-06	1.083428753493162588e+00	1.083176559090249125e+00	1.083682476227159741e+00
5.663063063063062952e-01	1.994941561900434124e+01	1.994301325024849803e+01	1.995419617669993073e+01	1.595319435997874513e-02	1.587369054426285633e-02	1.605940297006227396e-02	5.804086562603492556e-06	1.083295464075842984e+00	1.083017535476715087e+00	1.083575913942196323e+00
5.669369369369369194e-01	2.004858082394511598e+01	2.004111855257245978e+01	2.005406070296163179e+01	1.580850209802670686e-02	1.572784417210327385e-02	1.591117135182521652e-02	7.399649563365000644e-06	1.083159973419861588e+00	1.082850136561829935e+00	1.083472017281423394e+00
5.675675675675675436e-01	2.014763289869147300e+01	2.013904597357635495e+01	2.015391847656322000e+01	1.566293681172434282e-02	1.558187889872023578e-02	1.576124183507073701e-02	9.389340907920136432e-06	1.083026568882363927e+00	1.082683156553676751e+00	1.083373485854060236e+00
5.681981981981981678e-01	2.024813254818097619e+01	2.023808087209229001e+01	2.025542866307360512e+01	1.551365954173004533e-02	1.543198563627300873e-02	1.561075164997255058e-02	1.239921611338684769e-05	1.082915317355927609e+00	1.082531551755479216e+00	1.083305163640166047e+00
5.688288288288287919e-01	2.034884744837390258e+01	2.033720856282806011e+01	2.035718241033956488e+01	1.536558997582157873e-02	1.527997635450085295e-02	1.546574989261971164e-02	1.608573468800665222e-05	1.082811652828801208e+00	1.082384953552331996e+00	1.083248576127671337e+00
5.694594594594594161e-01	2.045022294442117072e+01	2.043674980945607800e+01	2.045983972805901985e+01	1.521646089014346698e-02	1.512744495629741830e-02	1.531919447291131380e-02	2.131458945408996262e-05	1.082711975707116858e+00	1.082233596343233906e+00	1.083203145230666520e+00
5.700900900900900403e-01	2.055265566554657042e+01	2.053703791569821746e+01	2.056368479443667141e+01	1.506268257162686648e-02	1.497100579177435518e-02	1.516660240669153586e-02	2.807000476282544958e-05	1.082619310959223258e+00	1.082081257347805359e+00	1.083179637553135732e+00
5.707207207207206645e-01	2.065494801783815504e+01	2.063698384268287356e+01	2.066754760404247548e+01	1.490877977234837497e-02	1.481437967117727079e-02	1.501406678696208183e-02	3.674567132209986722e-05	1.082533079710378043e+00	1.081923254364694165e+00	1.083169929387742147e+00
5.713513513513512887e-01	2.075897713220964746e+01	2.073815299175553761e+01	2.077351053119057767e+01	1.474226179765799651e-02	1.464658328812218357e-02	1.484844320532367583e-02	4.945214774709397838e-05	1.082458306362934275e+00	1.081768992000853302e+00	1.083190211942529180e+00
5.719819819819819129e-01	2.086289855240613988e+01	2.083925407784881045e+01	2.087931418052485455e+01	1.457436577135385117e-02	1.447737611108296588e-02	1.468210440426375753e-02	6.442563913773685625e-05	1.082387872035617482e+00	1.081612821556775517e+00	1.083217925250108404e+00
5.726126126126125371e-01	2.096808764656320889e+01	2.094085770723348006e+01	2.098686942507785957e+01	1.439464071768776880e-02	1.429672717275973400e-02	1.450242777803442337e-02	8.655959805248741130e-05	1.082358881901464454e+00	1.081476990807809235e+00	1.083308128817152882e+00
5.732432432432431613e-01	2.107396500776735948e+01	2.104339727080803257e+01	2.109513666139227794e+01	1.420843614719968263e-02	1.410802919879407431e-02	1.431746905185232038e-02	1.133969936402184686e-04	1.082357622955607557e+00	1.081354477975803086e+00	1.083440031469122378e+00
5.738738738738737855e-01	2.118034521291109940e+01	2.114577738234513049e+01	2.120430898910644402e+01	1.401958853204842391e-02	1.391571116653426282e-02	1.413146136084114830e-02	1.493360162531227029e-04	1.082373741777450826e+00	1.081220863543663979e+00	1.083626732458323305e+00
5.745045045045044096e-01	2.128826350069095596e+01	2.124924327491302734e+01	2.131534331976013874e+01	1.381822515559830156e-02	1.371382224096919823e-02	1.393005154929466069e-02	1.977360658951667972e-04	1.082419838656956124e+00	1.081102070514575075e+00	1.083869662165568348e+00
5.751351351351351449e-01	2.139610089034436413e+01	2.135289451952149875e+01	2.142638063778978363e+01	1.361665029803002698e-02	1.351191109623995322e-02	1.372922737895680700e-02	2.537123385935620553e-04	1.082489545584994106e+00	1.080987216664422546e+00	1.084146360297665312e+00
5.757657657657657690e-01	2.150606789252343276e+01	2.145733395505178365e+01	2.154032961714962013e+01	1.340307276067131959e-02	1.329797910421390283e-02	1.351636205714106843e-02	3.365645062323719110e-04	1.082642636779596712e+00	1.080911176619268721e+00	1.084569128002862426e+00
5.763963963963963932e-01	2.161627111507382892e+01	2.156299362014651777e+01	2.165411656395731299e+01	1.318550454570743651e-02	1.307828000159313477e-02	1.329875262753243796e-02	4.267441660070726774e-04	1.082808973806236752e+00	1.080827160695233768e+00	1.085000096101666367e+00
5.770270270270270174e-01	2.172793099062711164e+01	2.166899022641655392e+01	2.177022276416004232e+01	1.295979922400782025e-02	1.284931821280591892e-02	1.307462174768177741e-02	5.550018535068237642e-04	1.083024588304459579e+00	1.080748549455204044e+00	1.085561482392050081e+00
5.776576576576576416e-01	2.184069959067042532e+01	2.177642874889862412e+01	2.188727845127351657e+01	1.272891128808903080e-02	1.261103734719874747e-02	1.284597650004237236e-02	7.059040047090501353e-04	1.083269100997426682e+00	1.080687805836178628e+00	1.086151113555138492e+00
5.782882882882882658e-01	2.195448507116500281e+01	2.188483737430336618e+01	2.200550183452920905e+01	1.249468704286789758e-02	1.237186684310672552e-02	1.261392611151899122e-02	8.923318415393527480e-04	1.083576458794396791e+00	1.080649401861324188e+00	1.086831213846620514e+00
